name,NaPS,solvent,energy,iteration,oxidation_states,electronic_scf
Na2S8-PC-vdw,Na2S8,PC,-177.86337065380283,67.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.863230704681,60.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86296226284344,52.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86292432481343,50.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86337527091035,68.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86196855215582,37.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8620501067967,38.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86208218437469,39.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86218460850117,40.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86226092395654,41.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8629616268582,51.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86228675433483,42.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86258511033793,44.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8626698498382,45.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86275960474654,46.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86279678103864,47.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8628342672862,48.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86288443889168,49.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86247781564575,43.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86343327613358,69.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86439063031813,86.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86354568523157,71.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8644927619522,91.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86451516572612,92.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86453666247868,93.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8645507454461,94.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86455725102184,95.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86456001450986,96.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8644771013948,90.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8645693157202,97.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86458995882927,99.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8645964241593,100.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86460146545872,101.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86460155920474,102.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86460210750892,103.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8616769172661,35.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86458378387618,98.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86352308281502,70.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86446589260265,89.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86442809879398,87.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86356976745168,72.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86362139439194,73.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86366697774176,74.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8636954059838,75.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86370225356058,76.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86373976493434,77.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86445250602802,88.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86373977878597,78.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86396704951432,80.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8640417348579,81.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86410976822896,82.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86418856262833,83.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86430153779506,84.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86436294731402,85.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86382796664856,79.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86160558481316,34.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86034539798604,23.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86143630781237,32.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85268688571813,7.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8498660615547,6.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.846753858217,5.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.83946496231903,3.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.82920811647296,2.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.81867397135233,1.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.7972656617602,0.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86467710537045,12.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.8646766019911,11.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.85433737489592,8.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86467632510016,10.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86467172681,8.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86466654899195,7.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86466020149842,6.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.8646601974994,5.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86465564218108,4.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86464984111637,3.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86463113026966,2.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86461945038133,1.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.8646021080786,0.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.86467382909058,9.0,"[{'Element': 'S', 'Oxidation States': [-0.11, -0.055, 0.023, -0.074, 0.113, -0.623, 0.16, -0.615]}, {'Element': 'Na', 'Oxidation States': [0.943, 0.933]}]",False
Na2S8-PC-vdw,Na2S8,PC,-177.8553520130754,9.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.84238787539653,4.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8570138577135,11.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86127521275517,31.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86120051536707,30.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86112587938646,29.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86107082195247,28.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8608797801052,27.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85613158302584,10.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86065525517765,25.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86050704865,24.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86152091217483,33.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86028525112093,22.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8608054268405,26.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.86009431112652,20.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85998780394726,19.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85990681625088,18.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85976937388767,17.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85958050065153,16.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85926444000944,15.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85887016727688,14.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.85830584884278,13.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.857665194709,12.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-PC-vdw,Na2S8,PC,-177.8602086599462,21.0,"[{'Element': 'S', 'Oxidation States': [-0.111, -0.058, 0.024, -0.072, 0.113, -0.622, 0.159, -0.614]}, {'Element': 'Na', 'Oxidation States': [0.942, 0.933]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.70619166261108,1.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
Na2S8-glyme-vdw,Na2S8,Glyme,-177.70447654425283,0.0,"[{'Element': 'S', 'Oxidation States': [-0.09, -0.041, 0.021, -0.096, 0.153, -0.532, 0.171, -0.564]}, {'Element': 'Na', 'Oxidation States': [0.817, 0.851]}]",True
