name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /°,Median /°,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,S–Na–S,Glyme,False,False,2,95.74,95.74,1.49,1.05,1.05,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
Na2S8-glyme-elecmin,Na2S8,,Na–S–Na,Glyme,False,False,2,82.02,82.02,1.17,0.83,0.83,nan
