name,NaPS,sorbent,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme,Na2S6,,S–Na,Glyme,True,False,5,2.8888,2.9149,0.0445,0.0398,0.0199,-0.5791
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–Na,Glyme,False,False,4,2.8743,2.8753,0.0509,0.0441,0.0254,-0.0168
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-elecmin,Na2S6,,S–S,Glyme,False,False,4,2.0077,2.0077,0.0012,0.0010,0.0006,-0.0934
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–S,Glyme,True,True,4,2.0079,2.0085,0.0041,0.0036,0.0021,-0.3161
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw,Na2S6,,S–Na,Glyme,True,True,3,2.8919,2.8849,0.0192,0.0157,0.0111,1.4166
Na2S6-glyme-vdw-elecmin,Na2S6,,S–Na,Glyme,False,True,3,2.8863,2.8733,0.0266,0.0217,0.0154,1.6745
Na2S6-glyme-vdw-elecmin,Na2S6,,S–Na,Glyme,False,True,3,2.8863,2.8733,0.0266,0.0217,0.0154,1.6745
Na2S6-glyme-vdw-elecmin,Na2S6,,S–Na,Glyme,False,True,3,2.8863,2.8733,0.0266,0.0217,0.0154,1.6745
Na2S6-glyme-vdw-elecmin,Na2S6,,S–Na,Glyme,False,True,3,2.8863,2.8733,0.0266,0.0217,0.0154,1.6745
Na2S6-glyme-vdw-elecmin,Na2S6,,S–Na,Glyme,False,True,3,2.8863,2.8733,0.0266,0.0217,0.0154,1.6745
Na2S6-glyme-vdw-elecmin,Na2S6,,S–S,Glyme,False,True,4,2.0080,2.0076,0.0036,0.0031,0.0018,0.2757
Na2S6-glyme-vdw-elecmin,Na2S6,,S–S,Glyme,False,True,4,2.0080,2.0076,0.0036,0.0031,0.0018,0.2757
Na2S6-glyme-vdw-elecmin,Na2S6,,S–S,Glyme,False,True,4,2.0080,2.0076,0.0036,0.0031,0.0018,0.2757
Na2S6-glyme-vdw-elecmin,Na2S6,,S–S,Glyme,False,True,4,2.0080,2.0076,0.0036,0.0031,0.0018,0.2757
Na2S6-glyme-vdw-elecmin,Na2S6,,S–S,Glyme,False,True,4,2.0080,2.0076,0.0036,0.0031,0.0018,0.2757
Na2S6-vdw,Na2S6,,S–S,Vacuum,True,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw,Na2S6,,S–S,Vacuum,True,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw,Na2S6,,S–S,Vacuum,True,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw,Na2S6,,S–S,Vacuum,True,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw,Na2S6,,S–S,Vacuum,True,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw,Na2S6,,S–Na,Vacuum,True,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S6-vdw,Na2S6,,S–Na,Vacuum,True,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S6-vdw,Na2S6,,S–Na,Vacuum,True,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S6-vdw,Na2S6,,S–Na,Vacuum,True,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S6-vdw,Na2S6,,S–Na,Vacuum,True,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S6-vdw-elecmin,Na2S6,,S–S,Vacuum,False,True,4,2.0138,2.0138,0.0213,0.0184,0.0106,0.0000
Na2S6-vdw-elecmin,Na2S6,,S–Na,Vacuum,False,True,6,2.7667,2.7739,0.0378,0.0345,0.0154,-0.4134
Na2S8,Na2S8,,S–S,Vacuum,True,False,5,2.0095,1.9997,0.0352,0.0315,0.0157,1.7115
Na2S8,Na2S8,,Na–Na,Vacuum,True,False,1,3.5215,3.5215,nan,0.0000,nan,nan
Na2S8,Na2S8,,S–Na,Vacuum,True,False,4,2.7558,2.7086,0.1039,0.0900,0.0519,1.9758
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
Na2S8-PC,Na2S8,,S–S,PC,True,False,6,2.0572,2.0310,0.1032,0.0942,0.0421,2.0578
